match_id,isResult,h,a,goals,home_xg,datetime,forecast,season,source
16462,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '1.71313', 'a': '0.858644'}",2021-10-23 14:00:00,"{'w': '0.6119', 'd': '0.2536', 'l': '0.1345'}",2021-22,understat_league
16464,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '2', 'a': '2'}","{'h': '1.42567', 'a': '0.673195'}",2021-10-23 14:00:00,"{'w': '0.5749', 'd': '0.2845', 'l': '0.1406'}",2021-22,understat_league
16458,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '4'}","{'h': '1.1695', 'a': '3.57376'}",2021-10-23 16:30:00,"{'w': '0.0199', 'd': '0.0811', 'l': '0.899'}",2021-22,understat_league
16457,True,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '2'}","{'h': '1.16789', 'a': '1.00254'}",2021-10-24 13:00:00,"{'w': '0.3902', 'd': '0.3246', 'l': '0.2852'}",2021-22,understat_league
16465,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '0'}","{'h': '1.73468', 'a': '0.672198'}",2021-10-24 13:00:00,"{'w': '0.6769', 'd': '0.2235', 'l': '0.0996'}",2021-22,understat_league
16463,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '5'}","{'h': '1.35584', 'a': '4.04765'}",2021-10-24 15:30:00,"{'w': '0.0288', 'd': '0.0659', 'l': '0.9053'}",2021-22,understat_league
16468,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '2'}","{'h': '1.98801', 'a': '1.10288'}",2021-10-30 11:30:00,"{'w': '0.6172', 'd': '0.2317', 'l': '0.1511'}",2021-22,understat_league
16467,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '3', 'a': '1'}","{'h': '2.72901', 'a': '0.834312'}",2021-10-30 14:00:00,"{'w': '0.8299', 'd': '0.1193', 'l': '0.0508'}",2021-22,understat_league
16469,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '2'}","{'h': '1.39778', 'a': '1.51032'}",2021-10-30 14:00:00,"{'w': '0.3222', 'd': '0.279', 'l': '0.3988'}",2021-22,understat_league
16470,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '2'}","{'h': '0.65739', 'a': '1.05029'}",2021-10-30 14:00:00,"{'w': '0.2045', 'd': '0.3281', 'l': '0.4674'}",2021-22,understat_league
16471,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '3'}","{'h': '0.157616', 'a': '2.16608'}",2021-10-30 14:00:00,"{'w': '0.0067', 'd': '0.0614', 'l': '0.9319'}",2021-22,understat_league
16474,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '0', 'a': '1'}","{'h': '0.852556', 'a': '1.90757'}",2021-10-30 14:00:00,"{'w': '0.1184', 'd': '0.2165', 'l': '0.6651'}",2021-22,understat_league
16473,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '3'}","{'h': '1.15787', 'a': '1.38612'}",2021-10-30 16:30:00,"{'w': '0.2873', 'd': '0.3069', 'l': '0.4058'}",2021-22,understat_league
16472,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '1', 'a': '2'}","{'h': '0.661887', 'a': '1.16855'}",2021-10-31 14:00:00,"{'w': '0.1855', 'd': '0.3103', 'l': '0.5042'}",2021-22,understat_league
16466,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '4'}","{'h': '0.687551', 'a': '2.66391'}",2021-10-31 16:30:00,"{'w': '0.0209', 'd': '0.0903', 'l': '0.8888'}",2021-22,understat_league
16475,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '1'}","{'h': '1.69344', 'a': '1.69767'}",2021-11-01 20:00:00,"{'w': '0.3571', 'd': '0.2722', 'l': '0.3707'}",2021-22,understat_league
16484,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '0'}","{'h': '0.89818', 'a': '0.536077'}",2021-11-05 20:00:00,"{'w': '0.4546', 'd': '0.3594', 'l': '0.186'}",2021-22,understat_league
16483,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '2'}","{'h': '0.759561', 'a': '2.04202'}",2021-11-06 12:30:00,"{'w': '0.0837', 'd': '0.1908', 'l': '0.7255'}",2021-22,understat_league
16477,True,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '1', 'a': '2'}","{'h': '2.79229', 'a': '1.15797'}",2021-11-06 15:00:00,"{'w': '0.7832', 'd': '0.1534', 'l': '0.0634'}",2021-22,understat_league
16479,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '1'}","{'h': '3.00585', 'a': '0.674072'}",2021-11-06 15:00:00,"{'w': '0.8798', 'd': '0.0929', 'l': '0.0273'}",2021-22,understat_league
16480,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '2.65161', 'a': '0.25416'}",2021-11-06 15:00:00,"{'w': '0.9354', 'd': '0.057', 'l': '0.0076'}",2021-22,understat_league
16478,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '1'}","{'h': '1.43123', 'a': '0.227321'}",2021-11-06 17:30:00,"{'w': '0.7823', 'd': '0.1837', 'l': '0.034'}",2021-22,understat_league
16476,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '1', 'a': '0'}","{'h': '1.49208', 'a': '0.491659'}",2021-11-07 14:00:00,"{'w': '0.6791', 'd': '0.2449', 'l': '0.076'}",2021-22,understat_league
16481,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '0'}","{'h': '0.597906', 'a': '0.801798'}",2021-11-07 14:00:00,"{'w': '0.2344', 'd': '0.3843', 'l': '0.3813'}",2021-22,understat_league
16482,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '1.96551', 'a': '0.795292'}",2021-11-07 14:00:00,"{'w': '0.7108', 'd': '0.2078', 'l': '0.0814'}",2021-22,understat_league
16485,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '2'}","{'h': '1.25298', 'a': '1.45641'}",2021-11-07 16:30:00,"{'w': '0.3099', 'd': '0.2842', 'l': '0.4059'}",2021-22,understat_league
16488,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '3'}","{'h': '0.499504', 'a': '2.57178'}",2021-11-20 12:30:00,"{'w': '0.0208', 'd': '0.1023', 'l': '0.8769'}",2021-22,understat_league
16486,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '0'}","{'h': '1.06946', 'a': '0.582787'}",2021-11-20 15:00:00,"{'w': '0.4855', 'd': '0.336', 'l': '0.1785'}",2021-22,understat_league
16487,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '3'}","{'h': '1.04224', 'a': '1.74839'}",2021-11-20 15:00:00,"{'w': '0.2089', 'd': '0.2415', 'l': '0.5496'}",2021-22,understat_league
16491,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '3', 'a': '3'}","{'h': '2.18388', 'a': '1.23275'}",2021-11-20 15:00:00,"{'w': '0.6076', 'd': '0.2257', 'l': '0.1667'}",2021-22,understat_league
16492,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '2', 'a': '1'}","{'h': '0.43778', 'a': '1.13118'}",2021-11-20 15:00:00,"{'w': '0.142', 'd': '0.3171', 'l': '0.5409'}",2021-22,understat_league
16494,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '4', 'a': '1'}","{'h': '2.73393', 'a': '1.66794'}",2021-11-20 15:00:00,"{'w': '0.6277', 'd': '0.2073', 'l': '0.165'}",2021-22,understat_league
16495,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '0'}","{'h': '1.31903', 'a': '0.436331'}",2021-11-20 15:00:00,"{'w': '0.6132', 'd': '0.2733', 'l': '0.1135'}",2021-22,understat_league
16489,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '4', 'a': '0'}","{'h': '3.97374', 'a': '0.268025'}",2021-11-20 17:30:00,"{'w': '0.9941', 'd': '0.0055', 'l': '0.0004'}",2021-22,understat_league
16490,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '0'}","{'h': '2.61302', 'a': '0.266894'}",2021-11-21 14:00:00,"{'w': '0.9179', 'd': '0.0691', 'l': '0.013'}",2021-22,understat_league
16493,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '2', 'a': '1'}","{'h': '2.31744', 'a': '1.46689'}",2021-11-21 16:30:00,"{'w': '0.5951', 'd': '0.2303', 'l': '0.1746'}",2021-22,understat_league
16496,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '0'}","{'h': '2.84493', 'a': '0.185383'}",2021-11-27 12:30:00,"{'w': '0.9577', 'd': '0.0369', 'l': '0.0054'}",2021-22,understat_league
16501,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '2'}","{'h': '0.962129', 'a': '0.454305'}",2021-11-27 15:00:00,"{'w': '0.5015', 'd': '0.3502', 'l': '0.1483'}",2021-22,understat_league
16503,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '4', 'a': '0'}","{'h': '3.07278', 'a': '0.966132'}",2021-11-27 15:00:00,"{'w': '0.8606', 'd': '0.101', 'l': '0.0384'}",2021-22,understat_league
16505,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '0', 'a': '0'}","{'h': '1.4047', 'a': '0.297157'}",2021-11-27 15:00:00,"{'w': '0.705', 'd': '0.2329', 'l': '0.0621'}",2021-22,understat_league
16498,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '0', 'a': '0'}","{'h': '1.90498', 'a': '0.864829'}",2021-11-27 17:30:00,"{'w': '0.6441', 'd': '0.224', 'l': '0.1319'}",2021-22,understat_league
16497,True,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '0'}","{'h': '1.19813', 'a': '0.968075'}",2021-11-28 14:00:00,"{'w': '0.4215', 'd': '0.329', 'l': '0.2495'}",2021-22,understat_league
16502,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '4', 'a': '2'}","{'h': '2.16027', 'a': '2.38383'}",2021-11-28 14:00:00,"{'w': '0.332', 'd': '0.2403', 'l': '0.4277'}",2021-22,understat_league
16504,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '1'}","{'h': '2.72187', 'a': '0.171763'}",2021-11-28 14:00:00,"{'w': '0.9519', 'd': '0.0432', 'l': '0.0049'}",2021-22,understat_league
16500,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '1'}","{'h': '2.34525', 'a': '0.563367'}",2021-11-28 16:30:00,"{'w': '0.8372', 'd': '0.1357', 'l': '0.0271'}",2021-22,understat_league
16513,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '1', 'a': '1'}","{'h': '1.15636', 'a': '1.51084'}",2021-11-30 19:30:00,"{'w': '0.2596', 'd': '0.3006', 'l': '0.4398'}",2021-22,understat_league
16508,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '1.9818', 'a': '0.707328'}",2021-11-30 20:15:00,"{'w': '0.7505', 'd': '0.1819', 'l': '0.0676'}",2021-22,understat_league
16509,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '0.990877', 'a': '0.908574'}",2021-12-01 19:30:00,"{'w': '0.3546', 'd': '0.3333', 'l': '0.3121'}",2021-22,understat_league
16510,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '1.14679', 'a': '1.2607'}",2021-12-01 19:30:00,"{'w': '0.3108', 'd': '0.3198', 'l': '0.3694'}",2021-22,understat_league
16511,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '0', 'a': '0'}","{'h': '0.711691', 'a': '0.195537'}",2021-12-01 19:30:00,"{'w': '0.4555', 'd': '0.4569', 'l': '0.0876'}",2021-22,understat_league
16514,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '2'}","{'h': '1.91169', 'a': '1.4401'}",2021-12-01 19:30:00,"{'w': '0.4988', 'd': '0.2516', 'l': '0.2496'}",2021-22,understat_league
16506,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '2'}","{'h': '0.772083', 'a': '1.01897'}",2021-12-01 20:15:00,"{'w': '0.2603', 'd': '0.3452', 'l': '0.3945'}",2021-22,understat_league
16507,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '4'}","{'h': '0.512263', 'a': '2.86067'}",2021-12-01 20:15:00,"{'w': '0.0212', 'd': '0.0752', 'l': '0.9036'}",2021-22,understat_league
16515,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '2.07248', 'a': '0.225492'}",2021-12-02 19:30:00,"{'w': '0.8964', 'd': '0.09', 'l': '0.0136'}",2021-22,understat_league
16512,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '3', 'a': '2'}","{'h': '1.85597', 'a': '1.16638'}",2021-12-02 20:15:00,"{'w': '0.5558', 'd': '0.2561', 'l': '0.1881'}",2021-22,understat_league
16524,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '2'}","{'h': '2.0174', 'a': '1.37049'}",2021-12-04 12:30:00,"{'w': '0.5469', 'd': '0.238', 'l': '0.2151'}",2021-22,understat_league
16520,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '0'}","{'h': '1.70609', 'a': '0.604599'}",2021-12-04 15:00:00,"{'w': '0.6761', 'd': '0.2236', 'l': '0.1003'}",2021-22,understat_league
16521,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '1.34236', 'a': '1.4872'}",2021-12-04 15:00:00,"{'w': '0.3101', 'd': '0.2802', 'l': '0.4097'}",2021-22,understat_league
16525,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '1'}","{'h': '0.095167', 'a': '2.42332'}",2021-12-04 15:00:00,"{'w': '0.005', 'd': '0.0531', 'l': '0.9419'}",2021-22,understat_league
16523,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '3'}","{'h': '0.675105', 'a': '4.03223'}",2021-12-04 17:30:00,"{'w': '0.0142', 'd': '0.0375', 'l': '0.9483'}",2021-22,understat_league
16518,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '2'}","{'h': '1.41896', 'a': '1.19959'}",2021-12-05 14:00:00,"{'w': '0.4119', 'd': '0.3026', 'l': '0.2855'}",2021-22,understat_league
16519,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '0.870376', 'a': '0.520593'}",2021-12-05 14:00:00,"{'w': '0.4144', 'd': '0.379', 'l': '0.2066'}",2021-22,understat_league
16522,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '3', 'a': '0'}","{'h': '2.00668', 'a': '1.06562'}",2021-12-05 14:00:00,"{'w': '0.6123', 'd': '0.2365', 'l': '0.1512'}",2021-22,understat_league
16516,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '1.84818', 'a': '0.982614'}",2021-12-05 16:30:00,"{'w': '0.6012', 'd': '0.2298', 'l': '0.169'}",2021-22,understat_league
16517,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '1'}","{'h': '1.06108', 'a': '1.05723'}",2021-12-06 20:00:00,"{'w': '0.3397', 'd': '0.3172', 'l': '0.3431'}",2021-22,understat_league
16527,True,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '2', 'a': '1'}","{'h': '1.82799', 'a': '0.561554'}",2021-12-10 20:00:00,"{'w': '0.7457', 'd': '0.1892', 'l': '0.0651'}",2021-22,understat_league
16534,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '2.99915', 'a': '0.0762839'}",2021-12-11 12:30:00,"{'w': '0.9707', 'd': '0.0277', 'l': '0.0016'}",2021-22,understat_league
16526,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '3', 'a': '0'}","{'h': '2.08429', 'a': '0.502215'}",2021-12-11 15:00:00,"{'w': '0.7915', 'd': '0.1533', 'l': '0.0552'}",2021-22,understat_league
16530,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '3', 'a': '2'}","{'h': '2.74844', 'a': '1.72934'}",2021-12-11 15:00:00,"{'w': '0.6283', 'd': '0.22', 'l': '0.1517'}",2021-22,understat_league
16533,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '0'}","{'h': '2.71181', 'a': '0.140573'}",2021-12-11 15:00:00,"{'w': '0.9577', 'd': '0.0381', 'l': '0.0042'}",2021-22,understat_league
16535,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '1'}","{'h': '0.986107', 'a': '2.09817'}",2021-12-11 17:30:00,"{'w': '0.1146', 'd': '0.1998', 'l': '0.6856'}",2021-22,understat_league
16529,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '0'}","{'h': '0.54801', 'a': '0.998813'}",2021-12-12 14:00:00,"{'w': '0.1882', 'd': '0.3477', 'l': '0.4641'}",2021-22,understat_league
16532,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '4', 'a': '0'}","{'h': '2.05771', 'a': '0.511934'}",2021-12-12 14:00:00,"{'w': '0.8223', 'd': '0.1348', 'l': '0.0429'}",2021-22,understat_league
16531,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '1'}","{'h': '2.09864', 'a': '1.27556'}",2021-12-12 16:30:00,"{'w': '0.5877', 'd': '0.2329', 'l': '0.1794'}",2021-22,understat_league
16541,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '2'}","{'h': '0.502647', 'a': '1.96261'}",2021-12-14 19:45:00,"{'w': '0.0307', 'd': '0.1634', 'l': '0.8059'}",2021-22,understat_league
16545,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '7', 'a': '0'}","{'h': '3.31349', 'a': '0.227498'}",2021-12-14 20:00:00,"{'w': '0.9625', 'd': '0.0336', 'l': '0.0039'}",2021-22,understat_league
16538,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '0', 'a': '1'}","{'h': '1.20118', 'a': '1.11736'}",2021-12-15 19:30:00,"{'w': '0.3704', 'd': '0.3352', 'l': '0.2944'}",2021-22,understat_league
16542,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '2', 'a': '2'}","{'h': '1.49244', 'a': '0.625183'}",2021-12-15 19:30:00,"{'w': '0.6182', 'd': '0.2522', 'l': '0.1296'}",2021-22,understat_league
16536,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '0'}","{'h': '2.81482', 'a': '0.338855'}",2021-12-15 20:00:00,"{'w': '0.9307', 'd': '0.0568', 'l': '0.0125'}",2021-22,understat_league
16543,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '3.20239', 'a': '0.627528'}",2021-12-16 19:45:00,"{'w': '0.9086', 'd': '0.0747', 'l': '0.0167'}",2021-22,understat_league
16544,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '3', 'a': '1'}","{'h': '2.93912', 'a': '0.2064'}",2021-12-16 20:00:00,"{'w': '0.9714', 'd': '0.0264', 'l': '0.0022'}",2021-22,understat_league
16548,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '4'}","{'h': '1.31408', 'a': '3.69008'}",2021-12-18 17:30:00,"{'w': '0.0393', 'd': '0.0919', 'l': '0.8688'}",2021-22,understat_league
16555,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '0.321371', 'a': '0.793952'}",2021-12-19 14:00:00,"{'w': '0.1252', 'd': '0.4072', 'l': '0.4676'}",2021-22,understat_league
16550,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '4'}","{'h': '0.174208', 'a': '3.64686'}",2021-12-19 14:15:00,"{'w': '0.0004', 'd': '0.0108', 'l': '0.9888'}",2021-22,understat_league
