match_id,isResult,h,a,goals,home_xg,datetime,forecast,season,source
14522,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '1'}","{'h': '0.692374', 'a': '2.1142'}",2020-11-22 14:00:00,"{'w': '0.0757', 'd': '0.1728', 'l': '0.7515'}",2020-21,understat_league
14518,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '0'}","{'h': '1.9617', 'a': '0.710778'}",2020-11-22 16:30:00,"{'w': '0.6937', 'd': '0.2006', 'l': '0.1057'}",2020-21,understat_league
14519,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '3', 'a': '0'}","{'h': '3.77245', 'a': '1.98397'}",2020-11-22 19:15:00,"{'w': '0.7591', 'd': '0.1383', 'l': '0.1026'}",2020-21,understat_league
14516,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '1.75343', 'a': '1.28331'}",2020-11-23 17:30:00,"{'w': '0.4942', 'd': '0.2612', 'l': '0.2446'}",2020-21,understat_league
14524,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '1'}","{'h': '1.57479', 'a': '1.0785'}",2020-11-23 20:00:00,"{'w': '0.4908', 'd': '0.2832', 'l': '0.226'}",2020-21,understat_league
14530,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '2'}","{'h': '0.534893', 'a': '1.27929'}",2020-11-27 20:00:00,"{'w': '0.1382', 'd': '0.2907', 'l': '0.5711'}",2020-21,understat_league
14528,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '1'}","{'h': '2.30722', 'a': '0.28109'}",2020-11-28 12:30:00,"{'w': '0.9205', 'd': '0.0683', 'l': '0.0112'}",2020-21,understat_league
14533,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '5', 'a': '0'}","{'h': '2.26129', 'a': '0.419877'}",2020-11-28 15:00:00,"{'w': '0.8292', 'd': '0.1283', 'l': '0.0425'}",2020-21,understat_league
14531,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '0', 'a': '1'}","{'h': '1.29229', 'a': '3.11324'}",2020-11-28 17:30:00,"{'w': '0.077', 'd': '0.1377', 'l': '0.7853'}",2020-21,understat_league
14527,True,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '0'}","{'h': '1.71644', 'a': '3.36544'}",2020-11-28 20:00:00,"{'w': '0.112', 'd': '0.1416', 'l': '0.7464'}",2020-21,understat_league
14534,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '3'}","{'h': '0.498783', 'a': '2.47547'}",2020-11-29 14:00:00,"{'w': '0.0381', 'd': '0.1118', 'l': '0.8501'}",2020-21,understat_league
14529,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '0'}","{'h': '0.974755', 'a': '0.22689'}",2020-11-29 16:30:00,"{'w': '0.5514', 'd': '0.3637', 'l': '0.0849'}",2020-21,understat_league
14525,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '1.1185', 'a': '2.0069'}",2020-11-29 19:15:00,"{'w': '0.1526', 'd': '0.2366', 'l': '0.6108'}",2020-21,understat_league
14532,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '2'}","{'h': '1.27814', 'a': '2.03719'}",2020-11-30 17:30:00,"{'w': '0.1823', 'd': '0.2401', 'l': '0.5776'}",2020-21,understat_league
14526,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '1'}","{'h': '0.571633', 'a': '2.39051'}",2020-11-30 20:00:00,"{'w': '0.0322', 'd': '0.1121', 'l': '0.8557'}",2020-21,understat_league
14537,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '0.730434', 'a': '2.28139'}",2020-12-05 12:30:00,"{'w': '0.0537', 'd': '0.144', 'l': '0.8023'}",2020-21,understat_league
14540,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '0'}","{'h': '3.26328', 'a': '0.287444'}",2020-12-05 15:00:00,"{'w': '0.9658', 'd': '0.0301', 'l': '0.0041'}",2020-21,understat_league
14544,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '3'}","{'h': '2.53006', 'a': '1.78708'}",2020-12-05 17:30:00,"{'w': '0.5546', 'd': '0.2197', 'l': '0.2257'}",2020-21,understat_league
14538,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '3', 'a': '1'}","{'h': '4.89472', 'a': '1.0277'}",2020-12-05 20:00:00,"{'w': '0.9757', 'd': '0.0189', 'l': '0.0054'}",2020-21,understat_league
14543,True,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '5'}","{'h': '0.567234', 'a': '1.68656'}",2020-12-06 12:00:00,"{'w': '0.1028', 'd': '0.2216', 'l': '0.6756'}",2020-21,understat_league
14541,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '2'}","{'h': '0.290743', 'a': '1.3904'}",2020-12-06 14:15:00,"{'w': '0.0609', 'd': '0.2424', 'l': '0.6967'}",2020-21,understat_league
14542,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '0'}","{'h': '0.390629', 'a': '0.595216'}",2020-12-06 16:30:00,"{'w': '0.1973', 'd': '0.4601', 'l': '0.3426'}",2020-21,understat_league
14539,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '4', 'a': '0'}","{'h': '1.59454', 'a': '0.357753'}",2020-12-06 19:15:00,"{'w': '0.7432', 'd': '0.1988', 'l': '0.058'}",2020-21,understat_league
14536,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '2'}","{'h': '2.03376', 'a': '1.34801'}",2020-12-07 20:00:00,"{'w': '0.5465', 'd': '0.2771', 'l': '0.1764'}",2020-21,understat_league
14548,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '2'}","{'h': '1.56644', 'a': '1.7851'}",2020-12-11 20:00:00,"{'w': '0.3202', 'd': '0.2674', 'l': '0.4124'}",2020-21,understat_league
14552,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '1'}","{'h': '1.1356', 'a': '1.26872'}",2020-12-12 12:30:00,"{'w': '0.288', 'd': '0.3207', 'l': '0.3913'}",2020-21,understat_league
14550,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '1'}","{'h': '0.904163', 'a': '0.57319'}",2020-12-12 15:00:00,"{'w': '0.4254', 'd': '0.3604', 'l': '0.2142'}",2020-21,understat_league
14549,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '0'}","{'h': '0.591617', 'a': '1.28434'}",2020-12-12 17:30:00,"{'w': '0.1496', 'd': '0.2848', 'l': '0.5656'}",2020-21,understat_league
14546,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '0'}","{'h': '1.2216', 'a': '1.00627'}",2020-12-12 20:00:00,"{'w': '0.4004', 'd': '0.3507', 'l': '0.2489'}",2020-21,understat_league
14551,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '3', 'a': '0'}","{'h': '2.27973', 'a': '0.219115'}",2020-12-13 12:00:00,"{'w': '0.8969', 'd': '0.089', 'l': '0.0141'}",2020-21,understat_league
14545,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '1'}","{'h': '1.84443', 'a': '1.40792'}",2020-12-13 14:15:00,"{'w': '0.4846', 'd': '0.2605', 'l': '0.2549'}",2020-21,understat_league
14547,True,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '1'}","{'h': '1.72509', 'a': '1.82445'}",2020-12-13 16:30:00,"{'w': '0.3366', 'd': '0.2847', 'l': '0.3787'}",2020-21,understat_league
14553,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '3', 'a': '0'}","{'h': '1.64351', 'a': '0.791673'}",2020-12-13 19:15:00,"{'w': '0.6082', 'd': '0.2453', 'l': '0.1465'}",2020-21,understat_league
14554,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '0', 'a': '1'}","{'h': '1.85362', 'a': '0.815375'}",2020-12-13 19:15:00,"{'w': '0.6447', 'd': '0.2211', 'l': '0.1342'}",2020-21,understat_league
14562,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '0.683783', 'a': '1.56772'}",2020-12-15 18:00:00,"{'w': '0.1287', 'd': '0.2507', 'l': '0.6206'}",2020-21,understat_league
14564,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '1'}","{'h': '2.58593', 'a': '0.210243'}",2020-12-15 20:00:00,"{'w': '0.9138', 'd': '0.0742', 'l': '0.012'}",2020-21,understat_league
14555,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '1'}","{'h': '0.661135', 'a': '1.11296'}",2020-12-16 18:00:00,"{'w': '0.1907', 'd': '0.3312', 'l': '0.4781'}",2020-21,understat_league
14558,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '5', 'a': '2'}","{'h': '2.95137', 'a': '1.44437'}",2020-12-16 18:00:00,"{'w': '0.7302', 'd': '0.1724', 'l': '0.0974'}",2020-21,understat_league
14559,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '2'}","{'h': '0.83883', 'a': '1.51486'}",2020-12-16 18:00:00,"{'w': '0.1305', 'd': '0.2971', 'l': '0.5724'}",2020-21,understat_league
14557,True,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '0'}","{'h': '1.00448', 'a': '0.462456'}",2020-12-16 20:00:00,"{'w': '0.5269', 'd': '0.337', 'l': '0.1361'}",2020-21,understat_league
14561,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '0.449469', 'a': '1.09108'}",2020-12-16 20:00:00,"{'w': '0.1279', 'd': '0.3153', 'l': '0.5568'}",2020-21,understat_league
14563,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '1.21783', 'a': '1.5161'}",2020-12-16 20:00:00,"{'w': '0.2781', 'd': '0.2611', 'l': '0.4608'}",2020-21,understat_league
14556,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '0', 'a': '0'}","{'h': '1.81142', 'a': '0.316737'}",2020-12-17 18:00:00,"{'w': '0.7678', 'd': '0.1799', 'l': '0.0523'}",2020-21,understat_league
14560,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '3'}","{'h': '1.23525', 'a': '1.78667'}",2020-12-17 20:00:00,"{'w': '0.2175', 'd': '0.2633', 'l': '0.5192'}",2020-21,understat_league
14568,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '7'}","{'h': '0.489318', 'a': '2.86902'}",2020-12-19 12:30:00,"{'w': '0.0192', 'd': '0.074', 'l': '0.9068'}",2020-21,understat_league
14572,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '1'}","{'h': '0.586972', 'a': '1.15599'}",2020-12-19 15:00:00,"{'w': '0.161', 'd': '0.3106', 'l': '0.5284'}",2020-21,understat_league
14569,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '1'}","{'h': '0.661744', 'a': '1.25206'}",2020-12-19 17:30:00,"{'w': '0.1508', 'd': '0.2951', 'l': '0.5541'}",2020-21,understat_league
14571,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '1'}","{'h': '1.26725', 'a': '1.10645'}",2020-12-19 20:00:00,"{'w': '0.4058', 'd': '0.3137', 'l': '0.2805'}",2020-21,understat_league
14565,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '1'}","{'h': '2.90097', 'a': '1.03713'}",2020-12-20 12:00:00,"{'w': '0.8142', 'd': '0.1309', 'l': '0.0549'}",2020-21,understat_league
14573,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '0', 'a': '2'}","{'h': '0.945932', 'a': '1.74772'}",2020-12-20 14:15:00,"{'w': '0.1388', 'd': '0.2862', 'l': '0.575'}",2020-21,understat_league
14570,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '6', 'a': '2'}","{'h': '4.77743', 'a': '1.63467'}",2020-12-20 16:30:00,"{'w': '0.9111', 'd': '0.0538', 'l': '0.0351'}",2020-21,understat_league
14574,True,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '3'}","{'h': '0.0388442', 'a': '2.61964'}",2020-12-20 19:15:00,"{'w': '0.0007', 'd': '0.023', 'l': '0.9763'}",2020-21,understat_league
14566,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.20465', 'a': '1.45722'}",2020-12-21 17:30:00,"{'w': '0.2779', 'd': '0.2962', 'l': '0.4259'}",2020-21,understat_league
14567,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '3', 'a': '0'}","{'h': '2.41157', 'a': '0.277737'}",2020-12-21 20:00:00,"{'w': '0.9248', 'd': '0.0652', 'l': '0.01'}",2020-21,understat_league
14579,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '2'}","{'h': '1.0396', 'a': '2.08423'}",2020-12-26 12:30:00,"{'w': '0.1358', 'd': '0.217', 'l': '0.6472'}",2020-21,understat_league
14576,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '0'}","{'h': '4.58214', 'a': '0.849086'}",2020-12-26 15:00:00,"{'w': '0.9765', 'd': '0.0188', 'l': '0.0047'}",2020-21,understat_league
14577,True,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '0', 'a': '0'}","{'h': '0.781855', 'a': '0.119709'}",2020-12-26 15:00:00,"{'w': '0.5283', 'd': '0.4211', 'l': '0.0506'}",2020-21,understat_league
14575,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '1'}","{'h': '1.94485', 'a': '2.25414'}",2020-12-26 17:30:00,"{'w': '0.2853', 'd': '0.2648', 'l': '0.4499'}",2020-21,understat_league
14581,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '0'}","{'h': '3.19575', 'a': '0.200953'}",2020-12-26 20:00:00,"{'w': '0.9721', 'd': '0.0238', 'l': '0.0041'}",2020-21,understat_league
14582,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '1'}","{'h': '1.25106', 'a': '0.568803'}",2020-12-26 20:00:00,"{'w': '0.5874', 'd': '0.2991', 'l': '0.1135'}",2020-21,understat_league
14578,True,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '0'}","{'h': '2.13271', 'a': '1.54591'}",2020-12-27 12:00:00,"{'w': '0.5321', 'd': '0.2575', 'l': '0.2104'}",2020-21,understat_league
14583,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '2'}","{'h': '1.38877', 'a': '1.50551'}",2020-12-27 14:15:00,"{'w': '0.3232', 'd': '0.2901', 'l': '0.3867'}",2020-21,understat_league
14580,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '1'}","{'h': '1.45485', 'a': '0.739845'}",2020-12-27 16:30:00,"{'w': '0.5437', 'd': '0.2912', 'l': '0.1651'}",2020-21,understat_league
14584,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '1'}","{'h': '0.742598', 'a': '0.408109'}",2020-12-27 19:15:00,"{'w': '0.4091', 'd': '0.4096', 'l': '0.1813'}",2020-21,understat_league
14594,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '0.321348', 'a': '1.72132'}",2020-12-28 15:00:00,"{'w': '0.0389', 'd': '0.1668', 'l': '0.7943'}",2020-21,understat_league
14586,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '1'}","{'h': '1.53701', 'a': '0.730859'}",2020-12-28 17:30:00,"{'w': '0.6007', 'd': '0.2712', 'l': '0.1281'}",2020-21,understat_league
14585,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '0.799368', 'a': '1.31394'}",2020-12-29 18:00:00,"{'w': '0.1948', 'd': '0.2845', 'l': '0.5207'}",2020-21,understat_league
14587,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '0'}","{'h': '0.973831', 'a': '0.492578'}",2020-12-29 18:00:00,"{'w': '0.5046', 'd': '0.3332', 'l': '0.1622'}",2020-21,understat_league
14588,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '0'}","{'h': '0.670996', 'a': '1.07246'}",2020-12-29 18:00:00,"{'w': '0.1937', 'd': '0.3418', 'l': '0.4645'}",2020-21,understat_league
14590,True,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '0', 'a': '5'}","{'h': '0.43551', 'a': '1.54225'}",2020-12-29 18:00:00,"{'w': '0.0736', 'd': '0.2468', 'l': '0.6796'}",2020-21,understat_league
14592,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '1.48207', 'a': '0.411046'}",2020-12-29 20:00:00,"{'w': '0.7471', 'd': '0.1978', 'l': '0.0551'}",2020-21,understat_league
14591,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '0'}","{'h': '0.817935', 'a': '1.32047'}",2020-12-30 20:00:00,"{'w': '0.2097', 'd': '0.2881', 'l': '0.5022'}",2020-21,understat_league
14595,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '1'}","{'h': '0.371045', 'a': '1.19713'}",2021-01-01 17:30:00,"{'w': '0.0929', 'd': '0.2811', 'l': '0.626'}",2020-21,understat_league
14596,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '1'}","{'h': '2.46473', 'a': '1.56434'}",2021-01-01 20:00:00,"{'w': '0.5885', 'd': '0.2225', 'l': '0.189'}",2020-21,understat_league
14599,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '3', 'a': '0'}","{'h': '2.5286', 'a': '1.15626'}",2021-01-02 12:30:00,"{'w': '0.7069', 'd': '0.1737', 'l': '0.1194'}",2020-21,understat_league
14604,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '0.598888', 'a': '0.323158'}",2021-01-02 15:00:00,"{'w': '0.3625', 'd': '0.4722', 'l': '0.1653'}",2020-21,understat_league
14601,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '3'}","{'h': '2.4228', 'a': '1.81856'}",2021-01-02 17:30:00,"{'w': '0.5295', 'd': '0.2673', 'l': '0.2032'}",2020-21,understat_league
14600,True,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '4'}","{'h': '0.869874', 'a': '4.03429'}",2021-01-02 20:00:00,"{'w': '0.0061', 'd': '0.033', 'l': '0.9609'}",2020-21,understat_league
14597,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '2'}","{'h': '0.264584', 'a': '0.702081'}",2021-01-03 14:15:00,"{'w': '0.12', 'd': '0.433', 'l': '0.447'}",2020-21,understat_league
14603,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '3'}","{'h': '0.691013', 'a': '3.18063'}",2021-01-03 16:30:00,"{'w': '0.0236', 'd': '0.0772', 'l': '0.8992'}",2020-21,understat_league
14598,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '0'}","{'h': '0.500436', 'a': '1.37204'}",2021-01-04 20:00:00,"{'w': '0.1159', 'd': '0.2744', 'l': '0.6097'}",2020-21,understat_league
14610,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '0'}","{'h': '2.01315', 'a': '1.04745'}",2021-01-12 18:00:00,"{'w': '0.6246', 'd': '0.2342', 'l': '0.1412'}",2020-21,understat_league
14612,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '0.852495', 'a': '0.323445'}",2021-01-12 20:15:00,"{'w': '0.4722', 'd': '0.3951', 'l': '0.1327'}",2020-21,understat_league
