match_id,isResult,h,a,goals,home_xg,datetime,forecast,season,source
11812,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '2'}","{'h': '0.718669', 'a': '0.989205'}",2019-12-15 14:00:00,"{'w': '0.2404', 'd': '0.3386', 'l': '0.421'}",2019-20,understat_league
11803,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '3'}","{'h': '0.28161', 'a': '1.69553'}",2019-12-15 16:30:00,"{'w': '0.042', 'd': '0.1757', 'l': '0.7823'}",2019-20,understat_league
11806,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '0.484859', 'a': '2.48355'}",2019-12-16 19:45:00,"{'w': '0.0214', 'd': '0.081', 'l': '0.8976'}",2019-20,understat_league
11816,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '0'}","{'h': '0.486523', 'a': '0.881818'}",2019-12-21 12:30:00,"{'w': '0.1606', 'd': '0.3613', 'l': '0.4781'}",2019-20,understat_league
11813,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '3'}","{'h': '0.921054', 'a': '2.63444'}",2019-12-21 15:00:00,"{'w': '0.0701', 'd': '0.1332', 'l': '0.7967'}",2019-20,understat_league
11814,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '0', 'a': '1'}","{'h': '0.138532', 'a': '0.144318'}",2019-12-21 15:00:00,"{'w': '0.1153', 'd': '0.7656', 'l': '0.1191'}",2019-20,understat_league
11815,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '0', 'a': '1'}","{'h': '0.428371', 'a': '1.65933'}",2019-12-21 15:00:00,"{'w': '0.0649', 'd': '0.1924', 'l': '0.7427'}",2019-20,understat_league
11818,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '0.714368', 'a': '0.985368'}",2019-12-21 15:00:00,"{'w': '0.2554', 'd': '0.3549', 'l': '0.3897'}",2019-20,understat_league
11819,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '1.26536', 'a': '1.65224'}",2019-12-21 15:00:00,"{'w': '0.2615', 'd': '0.2668', 'l': '0.4717'}",2019-20,understat_league
11817,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '3', 'a': '1'}","{'h': '3.59139', 'a': '1.01388'}",2019-12-21 17:30:00,"{'w': '0.9032', 'd': '0.0714', 'l': '0.0254'}",2019-20,understat_league
11821,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '0'}","{'h': '1.59291', 'a': '1.5309'}",2019-12-22 14:00:00,"{'w': '0.3791', 'd': '0.2811', 'l': '0.3398'}",2019-20,understat_league
11820,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '2'}","{'h': '0.276667', 'a': '1.49374'}",2019-12-22 16:30:00,"{'w': '0.0406', 'd': '0.1922', 'l': '0.7672'}",2019-20,understat_league
11831,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '1'}","{'h': '1.02645', 'a': '1.09007'}",2019-12-26 12:30:00,"{'w': '0.3168', 'd': '0.3158', 'l': '0.3674'}",2019-20,understat_league
11823,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '1', 'a': '0'}","{'h': '0.654194', 'a': '1.45005'}",2019-12-26 15:00:00,"{'w': '0.1589', 'd': '0.2584', 'l': '0.5827'}",2019-20,understat_league
11824,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.55463', 'a': '1.42464'}",2019-12-26 15:00:00,"{'w': '0.4082', 'd': '0.2741', 'l': '0.3177'}",2019-20,understat_league
11825,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '0', 'a': '2'}","{'h': '0.859973', 'a': '0.981321'}",2019-12-26 15:00:00,"{'w': '0.2827', 'd': '0.3415', 'l': '0.3758'}",2019-20,understat_league
11826,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '1'}","{'h': '2.14195', 'a': '0.796338'}",2019-12-26 15:00:00,"{'w': '0.7301', 'd': '0.1812', 'l': '0.0887'}",2019-20,understat_league
11827,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '0'}","{'h': '1.47521', 'a': '0.565252'}",2019-12-26 15:00:00,"{'w': '0.6218', 'd': '0.2726', 'l': '0.1056'}",2019-20,understat_league
11830,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '1', 'a': '1'}","{'h': '2.04481', 'a': '0.596611'}",2019-12-26 15:00:00,"{'w': '0.7843', 'd': '0.1616', 'l': '0.0541'}",2019-20,understat_league
11829,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '4', 'a': '1'}","{'h': '1.99638', 'a': '1.05018'}",2019-12-26 17:30:00,"{'w': '0.612', 'd': '0.2376', 'l': '0.1504'}",2019-20,understat_league
11828,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '4'}","{'h': '0.120994', 'a': '3.76973'}",2019-12-26 20:00:00,"{'w': '0.0003', 'd': '0.0086', 'l': '0.9911'}",2019-20,understat_league
11832,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '3', 'a': '2'}","{'h': '2.39405', 'a': '1.52044'}",2019-12-27 19:45:00,"{'w': '0.6128', 'd': '0.2356', 'l': '0.1516'}",2019-20,understat_league
11834,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '0'}","{'h': '1.05876', 'a': '0.500726'}",2019-12-28 12:30:00,"{'w': '0.5128', 'd': '0.3292', 'l': '0.158'}",2019-20,understat_league
11838,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '1.63211', 'a': '2.82576'}",2019-12-28 15:00:00,"{'w': '0.1581', 'd': '0.1764', 'l': '0.6655'}",2019-20,understat_league
11840,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '1.47937', 'a': '0.137837'}",2019-12-28 15:00:00,"{'w': '0.7755', 'd': '0.1989', 'l': '0.0256'}",2019-20,understat_league
11841,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '3', 'a': '0'}","{'h': '3.25314', 'a': '0.610997'}",2019-12-28 15:00:00,"{'w': '0.9266', 'd': '0.0573', 'l': '0.0161'}",2019-20,understat_league
11839,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '2'}","{'h': '0.268052', 'a': '1.82189'}",2019-12-28 17:30:00,"{'w': '0.0263', 'd': '0.141', 'l': '0.8327'}",2019-20,understat_league
11842,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '2'}","{'h': '0.782104', 'a': '2.62349'}",2019-12-28 17:30:00,"{'w': '0.0516', 'd': '0.1144', 'l': '0.834'}",2019-20,understat_league
11835,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '2'}","{'h': '0.386662', 'a': '2.10542'}",2019-12-28 19:45:00,"{'w': '0.0282', 'd': '0.1155', 'l': '0.8563'}",2019-20,understat_league
11833,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '0.785214', 'a': '1.49666'}",2019-12-29 14:00:00,"{'w': '0.1634', 'd': '0.2709', 'l': '0.5657'}",2019-20,understat_league
11836,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '1.49124', 'a': '0.363764'}",2019-12-29 16:30:00,"{'w': '0.7092', 'd': '0.224', 'l': '0.0668'}",2019-20,understat_league
11837,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '1.08628', 'a': '1.23346'}",2019-12-29 18:00:00,"{'w': '0.3044', 'd': '0.3003', 'l': '0.3953'}",2019-20,understat_league
11845,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '1.56978', 'a': '1.57497'}",2020-01-01 12:30:00,"{'w': '0.3583', 'd': '0.2959', 'l': '0.3458'}",2019-20,understat_league
11846,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '2'}","{'h': '2.34418', 'a': '1.74824'}",2020-01-01 12:30:00,"{'w': '0.532', 'd': '0.2321', 'l': '0.2359'}",2019-20,understat_league
11849,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '0', 'a': '3'}","{'h': '0.780118', 'a': '2.43642'}",2020-01-01 15:00:00,"{'w': '0.0438', 'd': '0.1446', 'l': '0.8116'}",2019-20,understat_league
11851,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '0'}","{'h': '1.51192', 'a': '1.078'}",2020-01-01 15:00:00,"{'w': '0.4731', 'd': '0.2856', 'l': '0.2413'}",2019-20,understat_league
11852,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.07053', 'a': '1.23252'}",2020-01-01 15:00:00,"{'w': '0.3114', 'd': '0.298', 'l': '0.3906'}",2019-20,understat_league
11843,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '4', 'a': '0'}","{'h': '2.32825', 'a': '0.720709'}",2020-01-01 17:30:00,"{'w': '0.8034', 'd': '0.1575', 'l': '0.0391'}",2019-20,understat_league
11848,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '1'}","{'h': '1.79757', 'a': '0.848942'}",2020-01-01 17:30:00,"{'w': '0.6084', 'd': '0.2598', 'l': '0.1318'}",2019-20,understat_league
11850,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '1.66454', 'a': '1.29896'}",2020-01-01 17:30:00,"{'w': '0.4478', 'd': '0.2915', 'l': '0.2607'}",2019-20,understat_league
11844,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '0'}","{'h': '1.90747', 'a': '0.715563'}",2020-01-01 20:00:00,"{'w': '0.7141', 'd': '0.2018', 'l': '0.0841'}",2019-20,understat_league
11847,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '3.0465', 'a': '0.634607'}",2020-01-02 20:00:00,"{'w': '0.9328', 'd': '0.0591', 'l': '0.0081'}",2019-20,understat_league
11855,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '0'}","{'h': '2.02768', 'a': '0.90477'}",2020-01-10 20:00:00,"{'w': '0.6699', 'd': '0.207', 'l': '0.1231'}",2019-20,understat_league
11859,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '0.317862', 'a': '1.43924'}",2020-01-11 12:30:00,"{'w': '0.0317', 'd': '0.1698', 'l': '0.7985'}",2019-20,understat_league
11853,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '1'}","{'h': '2.04805', 'a': '0.184495'}",2020-01-11 15:00:00,"{'w': '0.8999', 'd': '0.089', 'l': '0.0111'}",2019-20,understat_league
11858,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '3', 'a': '0'}","{'h': '2.87633', 'a': '0.717407'}",2020-01-11 15:00:00,"{'w': '0.8783', 'd': '0.097', 'l': '0.0247'}",2019-20,understat_league
11860,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '0'}","{'h': '2.02533', 'a': '1.53324'}",2020-01-11 15:00:00,"{'w': '0.4903', 'd': '0.2518', 'l': '0.2579'}",2019-20,understat_league
11861,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '2'}","{'h': '0.780114', 'a': '2.40601'}",2020-01-11 15:00:00,"{'w': '0.0603', 'd': '0.151', 'l': '0.7887'}",2019-20,understat_league
11862,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '4', 'a': '0'}","{'h': '3.13456', 'a': '0.275987'}",2020-01-11 15:00:00,"{'w': '0.9713', 'd': '0.0254', 'l': '0.0033'}",2019-20,understat_league
11854,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '1'}","{'h': '1.10584', 'a': '1.74564'}",2020-01-11 17:30:00,"{'w': '0.2095', 'd': '0.2573', 'l': '0.5332'}",2019-20,understat_league
11857,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '0', 'a': '3'}","{'h': '0.320447', 'a': '2.29827'}",2020-01-12 14:00:00,"{'w': '0.0223', 'd': '0.1044', 'l': '0.8733'}",2019-20,understat_league
11856,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '6'}","{'h': '1.12565', 'a': '3.75131'}",2020-01-12 16:30:00,"{'w': '0.0269', 'd': '0.0804', 'l': '0.8927'}",2019-20,understat_league
11871,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '0'}","{'h': '2.39174', 'a': '1.76697'}",2020-01-18 12:30:00,"{'w': '0.5385', 'd': '0.2236', 'l': '0.2379'}",2019-20,understat_league
11863,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '1'}","{'h': '1.22882', 'a': '1.18444'}",2020-01-18 15:00:00,"{'w': '0.3527', 'd': '0.3268', 'l': '0.3205'}",2019-20,understat_league
11864,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '2'}","{'h': '2.47314', 'a': '0.586716'}",2020-01-18 15:00:00,"{'w': '0.83', 'd': '0.1309', 'l': '0.0391'}",2019-20,understat_league
11867,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '1'}","{'h': '1.30028', 'a': '1.02045'}",2020-01-18 15:00:00,"{'w': '0.433', 'd': '0.3044', 'l': '0.2626'}",2019-20,understat_league
11869,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '0'}","{'h': '1.76046', 'a': '0.558298'}",2020-01-18 15:00:00,"{'w': '0.7257', 'd': '0.2016', 'l': '0.0727'}",2019-20,understat_league
11870,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '3'}","{'h': '0.786974', 'a': '2.1772'}",2020-01-18 15:00:00,"{'w': '0.0779', 'd': '0.1631', 'l': '0.759'}",2019-20,understat_league
11872,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.68436', 'a': '1.95473'}",2020-01-18 15:00:00,"{'w': '0.3048', 'd': '0.2539', 'l': '0.4413'}",2019-20,understat_league
11868,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '0'}","{'h': '0.892988', 'a': '2.05436'}",2020-01-18 17:30:00,"{'w': '0.1176', 'd': '0.2097', 'l': '0.6727'}",2019-20,understat_league
11866,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '1.50886', 'a': '2.33415'}",2020-01-19 14:00:00,"{'w': '0.1548', 'd': '0.2598', 'l': '0.5854'}",2019-20,understat_league
11865,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '0'}","{'h': '2.00655', 'a': '1.4185'}",2020-01-19 16:30:00,"{'w': '0.5023', 'd': '0.258', 'l': '0.2397'}",2019-20,understat_league
11873,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '2', 'a': '1'}","{'h': '1.06739', 'a': '1.81101'}",2020-01-21 19:30:00,"{'w': '0.1601', 'd': '0.2474', 'l': '0.5925'}",2019-20,understat_league
11875,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '1'}","{'h': '0.774943', 'a': '2.873'}",2020-01-21 19:30:00,"{'w': '0.0228', 'd': '0.0931', 'l': '0.8841'}",2019-20,understat_league
11877,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '2'}","{'h': '2.05254', 'a': '0.570931'}",2020-01-21 19:30:00,"{'w': '0.7659', 'd': '0.1706', 'l': '0.0635'}",2019-20,understat_league
11878,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '3', 'a': '1'}","{'h': '1.92315', 'a': '1.97227'}",2020-01-21 19:30:00,"{'w': '0.3485', 'd': '0.2752', 'l': '0.3763'}",2019-20,understat_league
11882,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '0', 'a': '2'}","{'h': '0.674589', 'a': '1.1306'}",2020-01-21 19:30:00,"{'w': '0.1976', 'd': '0.3236', 'l': '0.4788'}",2019-20,understat_league
11881,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '2'}","{'h': '3.38612', 'a': '0.568077'}",2020-01-21 20:15:00,"{'w': '0.9524', 'd': '0.0418', 'l': '0.0058'}",2019-20,understat_league
11876,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '4', 'a': '1'}","{'h': '2.91302', 'a': '1.16254'}",2020-01-22 19:30:00,"{'w': '0.829', 'd': '0.1353', 'l': '0.0357'}",2019-20,understat_league
11880,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '2', 'a': '1'}","{'h': '2.22282', 'a': '1.42472'}",2020-01-22 19:30:00,"{'w': '0.5976', 'd': '0.2549', 'l': '0.1475'}",2019-20,understat_league
11879,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '0', 'a': '2'}","{'h': '1.416', 'a': '0.717284'}",2020-01-22 20:15:00,"{'w': '0.5315', 'd': '0.2893', 'l': '0.1792'}",2019-20,understat_league
11874,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '2'}","{'h': '1.85442', 'a': '1.59024'}",2020-01-23 20:00:00,"{'w': '0.4512', 'd': '0.25', 'l': '0.2988'}",2019-20,understat_league
11822,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '0.878341', 'a': '2.59926'}",2020-01-29 19:45:00,"{'w': '0.0492', 'd': '0.1417', 'l': '0.8091'}",2019-20,understat_league
11886,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '1.65956', 'a': '0.806995'}",2020-02-01 12:30:00,"{'w': '0.5887', 'd': '0.2617', 'l': '0.1496'}",2019-20,understat_league
11883,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '1'}","{'h': '2.72236', 'a': '1.40955'}",2020-02-01 15:00:00,"{'w': '0.7011', 'd': '0.1708', 'l': '0.1281'}",2019-20,understat_league
11885,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '0', 'a': '1'}","{'h': '0.970063', 'a': '0.860755'}",2020-02-01 15:00:00,"{'w': '0.3565', 'd': '0.3416', 'l': '0.3019'}",2019-20,understat_league
11887,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '4', 'a': '0'}","{'h': '3.7195', 'a': '0.716298'}",2020-02-01 15:00:00,"{'w': '0.9565', 'd': '0.035', 'l': '0.0085'}",2019-20,understat_league
11889,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '0', 'a': '0'}","{'h': '0.937293', 'a': '2.39985'}",2020-02-01 15:00:00,"{'w': '0.0835', 'd': '0.1615', 'l': '0.755'}",2019-20,understat_league
11891,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '3'}","{'h': '0.919248', 'a': '2.70178'}",2020-02-01 15:00:00,"{'w': '0.0386', 'd': '0.12', 'l': '0.8414'}",2019-20,understat_league
11892,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '3', 'a': '3'}","{'h': '1.30774', 'a': '2.03179'}",2020-02-01 15:00:00,"{'w': '0.2142', 'd': '0.2356', 'l': '0.5502'}",2019-20,understat_league
11888,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '0', 'a': '0'}","{'h': '1.18608', 'a': '1.54211'}",2020-02-01 17:30:00,"{'w': '0.2764', 'd': '0.2711', 'l': '0.4525'}",2019-20,understat_league
11884,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '0'}","{'h': '2.24562', 'a': '1.48025'}",2020-02-02 14:00:00,"{'w': '0.5772', 'd': '0.2186', 'l': '0.2042'}",2019-20,understat_league
11890,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '0'}","{'h': '0.420293', 'a': '3.25139'}",2020-02-02 16:30:00,"{'w': '0.0069', 'd': '0.0363', 'l': '0.9568'}",2019-20,understat_league
11897,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '1'}","{'h': '2.79103', 'a': '0.865323'}",2020-02-08 12:30:00,"{'w': '0.8528', 'd': '0.1105', 'l': '0.0367'}",2019-20,understat_league
